scenario,link_id,slot_code,HHMM,flow_base,flow_scen,flow_diff
no03,533967_00280_11490_1,845,08:45,116.9,118.25,1.3499999999999943
no03,533967_00280_11490_1,900,09:00,130.8,131.2,0.39999999999997726
no03,533967_00280_11490_1,915,09:15,115.75,115.9,0.15000000000000568
no03,533967_00280_11490_1,930,09:30,125.15,125.2,0.04999999999999716
no03,533967_00280_11490_1,945,09:45,114.2,114.6,0.3999999999999915
no03,533967_00280_11490_1,1000,10:00,114.4,113.25,-1.1500000000000057
no03,533967_00280_11490_1,1015,10:15,105.5,106.85,1.3499999999999943
no03,533967_00280_11490_1,1030,10:30,109.45,109.3,-0.15000000000000568
no03,533967_00280_11490_1,1045,10:45,111.45,111.55,0.09999999999999432
no03,533967_00280_11490_1,1100,11:00,112.55,112.7,0.15000000000000568
no03,533967_00280_11490_1,1115,11:15,104.4,103.95,-0.45000000000000284
no03,533967_00280_11490_1,1130,11:30,122.5,122.2,-0.29999999999999716
no03,533967_00280_11490_1,1145,11:45,108.0,108.25,0.25
no03,533967_00280_11490_1,1200,12:00,132.0,132.05,0.05000000000001137
no03,533967_00280_11490_1,1215,12:15,142.7,142.75,0.05000000000001137
no03,533967_00280_11490_1,1230,12:30,112.55,112.3,-0.25
no03,533967_00280_11490_1,1245,12:45,107.05,107.5,0.45000000000000284
no03,533967_00280_11490_1,1300,13:00,122.35,121.85,-0.5
no03,533967_00280_11490_1,1315,13:15,106.15,106.35,0.19999999999998863
no03,533967_00280_11490_1,1330,13:30,107.4,107.25,-0.15000000000000568
no03,533967_00280_11490_1,1345,13:45,72.25,72.35,0.09999999999999432
no03,533967_00280_11490_1,1400,14:00,95.0,95.05,0.04999999999999716
no03,533967_00280_11490_1,1415,14:15,119.15,119.25,0.09999999999999432
no03,533967_00280_11490_1,1430,14:30,118.3,118.25,-0.04999999999999716
no03,533967_00280_11490_1,1445,14:45,104.05,104.15,0.10000000000000853
no03,533967_00280_11490_1,1500,15:00,102.2,101.2,-1.0
no03,533967_00280_11490_1,1515,15:15,101.25,100.55,-0.7000000000000028
no03,533967_00280_11490_1,1530,15:30,103.05,104.3,1.25
no03,533967_00280_11490_1,1545,15:45,110.25,109.95,-0.29999999999999716
no03,533967_00280_11490_1,1600,16:00,140.75,139.8,-0.9499999999999886
no03,533967_00280_11490_1,1615,16:15,130.6,131.8,1.200000000000017
no03,533967_00280_11490_1,1630,16:30,136.45,135.7,-0.75
no03,533967_00280_11490_1,1645,16:45,143.05,144.7,1.6499999999999773
no03,533967_00280_11490_1,1700,17:00,144.2,143.65,-0.549999999999983
no03,533967_00280_11490_1,1715,17:15,139.1,137.65,-1.4499999999999886
no03,533967_00280_11490_1,1730,17:30,113.4,114.15,0.75
no03,533967_00280_11490_1,1745,17:45,91.7,88.6,-3.1000000000000085
no03,533967_00280_11490_1,1800,18:00,122.8,122.9,0.10000000000000853
no03,533967_00280_11490_1,1815,18:15,129.25,128.7,-0.5500000000000114
no03,533967_00280_11490_1,1830,18:30,109.0,112.85,3.8499999999999943
no03,533967_00280_11490_1,1845,18:45,96.0,96.35,0.3499999999999943
no03,533967_00280_13214_0,630,06:30,69.5,69.4,-0.09999999999999432
no03,533967_00280_13214_0,645,06:45,67.8,67.85,0.04999999999999716
no03,533967_00280_13214_0,700,07:00,76.8,76.8,0.0
no03,533967_00280_13214_0,715,07:15,116.2,116.15,-0.04999999999999716
no03,533967_00280_13214_0,730,07:30,117.3,117.15,-0.14999999999999147
no03,533967_00280_13214_0,745,07:45,145.6,145.45,-0.15000000000000568
no03,533967_00280_13214_0,800,08:00,131.5,130.15,-1.3499999999999943
no03,533967_00280_13214_0,815,08:15,127.8,129.15,1.3500000000000085
no03,533967_00280_13214_0,830,08:30,133.95,131.9,-2.049999999999983
no03,533967_00280_13214_0,845,08:45,120.0,121.3,1.2999999999999972
no03,533967_00280_13214_0,900,09:00,128.1,128.5,0.4000000000000057
no03,533967_00280_13214_0,915,09:15,117.85,118.4,0.5500000000000114
no03,533967_00280_13214_0,930,09:30,122.85,122.25,-0.5999999999999943
no03,533967_00280_13214_0,945,09:45,115.55,116.1,0.5499999999999972
no03,533967_00280_13214_0,1000,10:00,114.1,112.9,-1.1999999999999886
no03,533967_00280_13214_0,1015,10:15,107.2,108.8,1.5999999999999943
no03,533967_00280_13214_0,1030,10:30,107.25,106.95,-0.29999999999999716
no03,533967_00280_13214_0,1045,10:45,113.15,113.45,0.29999999999999716
no03,533967_00280_13214_0,1100,11:00,111.2,111.05,-0.15000000000000568
no03,533967_00280_13214_0,1115,11:15,105.75,105.35,-0.4000000000000057
no03,533967_00280_13214_0,1130,11:30,119.7,119.5,-0.20000000000000284
no03,533967_00280_13214_0,1145,11:45,110.35,110.8,0.45000000000000284
no03,533967_00280_13214_0,1200,12:00,129.9,130.05,0.15000000000000568
no03,533967_00280_13214_0,1215,12:15,144.2,143.9,-0.29999999999998295
no03,533967_00280_13214_0,1230,12:30,112.25,112.2,-0.04999999999999716
no03,533967_00280_13214_0,1245,12:45,108.6,109.0,0.4000000000000057
no03,533967_00280_13214_0,1300,13:00,119.65,119.45,-0.20000000000000284
no03,533967_00280_13214_0,1315,13:15,107.0,107.05,0.04999999999999716
no03,533967_00280_13214_0,1330,13:30,107.4,107.5,0.09999999999999432
no03,533967_00280_13214_0,1345,13:45,74.2,73.65,-0.5499999999999972
no03,533967_00280_13214_0,1400,14:00,93.35,93.95,0.6000000000000085
no03,533967_00280_13214_0,1415,14:15,120.9,120.65,-0.25
no03,533967_00280_13214_0,1430,14:30,116.65,116.45,-0.20000000000000284
no03,533967_00280_13214_0,1445,14:45,105.5,105.75,0.25
no03,533967_00280_13214_0,1500,15:00,99.8,98.65,-1.1499999999999915
no03,533967_00280_13214_0,1515,15:15,104.0,103.4,-0.5999999999999943
no03,533967_00280_13214_0,1530,15:30,99.6,101.3,1.7000000000000028
no03,533967_00280_13214_0,1545,15:45,113.8,113.1,-0.7000000000000028
no03,533967_00280_13214_0,1600,16:00,137.15,136.4,-0.75
no03,533967_00280_13214_0,1615,16:15,133.2,133.85,0.6500000000000057
no03,533967_00280_13214_0,1630,16:30,133.55,133.35,-0.20000000000001705
no03,533967_00280_13214_0,1645,16:45,146.1,147.5,1.4000000000000057
no03,533967_00280_13214_0,1700,17:00,141.95,141.15,-0.799999999999983
no03,533967_00280_13214_0,1715,17:15,141.3,140.25,-1.0500000000000114
no03,533967_00280_13214_0,1730,17:30,112.2,112.5,0.29999999999999716
no03,533967_00280_13214_0,1745,17:45,93.3,90.6,-2.700000000000003
no03,533967_00280_13214_0,1800,18:00,120.1,120.5,0.4000000000000057
no03,533967_00280_13214_0,1815,18:15,130.4,129.95,-0.45000000000001705
no03,533967_00280_13214_0,1830,18:30,109.35,112.25,2.9000000000000057
no03,533967_00280_13214_0,1845,18:45,97.7,98.55,0.8499999999999943
no03,533967_00280_13214_1,630,06:30,140.95,140.95,0.0
no03,533967_00280_13214_1,645,06:45,116.85,116.85,0.0
no03,533967_00280_13214_1,700,07:00,125.45,125.45,0.0
no03,533967_00280_13214_1,715,07:15,135.4,135.4,0.0
no03,533967_00280_13214_1,730,07:30,120.8,120.8,0.0
no03,533967_00280_13214_1,745,07:45,154.4,154.4,0.0
no03,533967_00280_13214_1,800,08:00,120.8,120.8,0.0
no03,533967_00280_13214_1,815,08:15,142.35,142.35,0.0
no03,533967_00280_13214_1,830,08:30,133.0,133.0,0.0
no03,533967_00280_13214_1,845,08:45,159.9,159.9,0.0
no03,533967_00280_13214_1,900,09:00,100.6,100.6,0.0
no03,533967_00280_13214_1,915,09:15,131.95,131.95,0.0
no03,533967_00280_13214_1,930,09:30,154.4,154.4,0.0
no03,533967_00280_13214_1,945,09:45,110.85,110.85,0.0
no03,533967_00280_13214_1,1000,10:00,93.35,93.35,0.0
no03,533967_00280_13214_1,1015,10:15,91.55,91.55,0.0
no03,533967_00280_13214_1,1030,10:30,90.75,90.75,0.0
no03,533967_00280_13214_1,1045,10:45,97.35,97.35,0.0
no03,533967_00280_13214_1,1100,11:00,106.05,106.05,0.0
no03,533967_00280_13214_1,1115,11:15,105.65,105.65,0.0
no03,533967_00280_13214_1,1130,11:30,111.0,111.0,0.0
no03,533967_00280_13214_1,1145,11:45,101.3,101.3,0.0
no03,533967_00280_13214_1,1200,12:00,90.9,90.9,0.0
no03,533967_00280_13214_1,1215,12:15,99.15,99.15,0.0
no03,533967_00280_13214_1,1230,12:30,110.7,110.7,0.0
no03,533967_00280_13214_1,1245,12:45,107.95,107.95,0.0
no03,533967_00280_13214_1,1300,13:00,117.7,117.7,0.0
no03,533967_00280_13214_1,1315,13:15,107.65,107.65,0.0
no03,533967_00280_13214_1,1330,13:30,119.85,119.85,0.0
no03,533967_00280_13214_1,1345,13:45,108.0,108.0,0.0
no03,533967_00280_13214_1,1400,14:00,128.9,128.9,0.0
no03,533967_00280_13214_1,1415,14:15,150.65,150.65,0.0
no03,533967_00280_13214_1,1430,14:30,96.3,96.3,0.0
no03,533967_00280_13214_1,1445,14:45,115.2,115.2,0.0
no03,533967_00280_13214_1,1500,15:00,83.85,83.85,0.0
no03,533967_00280_13214_1,1515,15:15,115.8,115.8,0.0
no03,533967_00280_13214_1,1530,15:30,111.75,111.75,0.0
no03,533967_00280_13214_1,1545,15:45,98.75,98.75,0.0
no03,533967_00280_13214_1,1600,16:00,101.1,101.1,0.0
no03,533967_00280_13214_1,1615,16:15,106.65,106.65,0.0
no03,533967_00280_13214_1,1630,16:30,70.7,70.7,0.0
no03,533967_00280_13214_1,1645,16:45,112.15,112.15,0.0
no03,533967_00280_13214_1,1700,17:00,87.7,87.7,0.0
no03,533967_00280_13214_1,1715,17:15,118.2,118.2,0.0
no03,533967_00280_13214_1,1730,17:30,103.7,103.7,0.0
no03,533967_00280_13214_1,1745,17:45,112.5,112.5,0.0
no03,533967_00280_13214_1,1800,18:00,72.65,72.65,0.0
no03,533967_00280_13214_1,1815,18:15,93.75,93.75,0.0
no03,533967_00280_13214_1,1830,18:30,64.35,64.35,0.0
no03,533967_00280_13214_1,1845,18:45,84.35,84.35,0.0
no03,533967_00285_11494_0,630,06:30,17.8,17.8,0.0
no03,533967_00285_11494_0,645,06:45,15.2,15.2,0.0
no03,533967_00285_11494_0,700,07:00,36.7,36.55,-0.15000000000000568
no03,533967_00285_11494_0,715,07:15,27.35,27.45,0.09999999999999787
no03,533967_00285_11494_0,730,07:30,40.15,40.3,0.14999999999999858
no03,533967_00285_11494_0,745,07:45,57.05,56.7,-0.3499999999999943
no03,533967_00285_11494_0,800,08:00,46.95,46.9,-0.05000000000000426
no03,533967_00285_11494_0,815,08:15,44.8,45.1,0.30000000000000426
no03,533967_00285_11494_0,830,08:30,10.0,10.0,0.0
no03,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no03,533967_00285_11494_0,900,09:00,4.05,4.05,0.0
no03,533967_00285_11494_0,915,09:15,8.1,8.1,0.0
no03,533967_00285_11494_0,930,09:30,40.55,40.4,-0.14999999999999858
no03,533967_00285_11494_0,945,09:45,14.4,14.5,0.09999999999999964
no03,533967_00285_11494_0,1000,10:00,31.05,31.1,0.05000000000000071
no03,533967_00285_11494_0,1015,10:15,10.0,10.0,0.0
no03,533967_00285_11494_0,1030,10:30,1.85,1.85,0.0
no03,533967_00285_11494_0,1045,10:45,8.55,8.55,0.0
no03,533967_00285_11494_0,1100,11:00,3.5,3.45,-0.04999999999999982
no03,533967_00285_11494_0,1115,11:15,58.75,59.55,0.7999999999999972
no03,533967_00285_11494_0,1130,11:30,14.2,13.45,-0.75
no03,533967_00285_11494_0,1145,11:45,6.15,6.15,0.0
no03,533967_00285_11494_0,1200,12:00,9.25,9.25,0.0
no03,533967_00285_11494_0,1215,12:15,2.4,2.35,-0.04999999999999982
no03,533967_00285_11494_0,1230,12:30,24.2,24.0,-0.1999999999999993
no03,533967_00285_11494_0,1245,12:45,13.85,14.1,0.25
no03,533967_00285_11494_0,1300,13:00,11.1,11.15,0.05000000000000071
no03,533967_00285_11494_0,1315,13:15,4.05,4.0,-0.04999999999999982
no03,533967_00285_11494_0,1330,13:30,51.1,51.2,0.10000000000000142
no03,533967_00285_11494_0,1345,13:45,24.9,24.8,-0.09999999999999787
no03,533967_00285_11494_0,1400,14:00,19.15,19.15,0.0
no03,533967_00285_11494_0,1415,14:15,1.85,1.85,0.0
no03,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no03,533967_00285_11494_0,1445,14:45,7.7,7.7,0.0
no03,533967_00285_11494_0,1500,15:00,16.3,16.05,-0.25
no03,533967_00285_11494_0,1515,15:15,8.3,8.55,0.25
no03,533967_00285_11494_0,1530,15:30,4.3,4.25,-0.04999999999999982
no03,533967_00285_11494_0,1545,15:45,15.9,15.8,-0.09999999999999964
no03,533967_00285_11494_0,1600,16:00,22.35,22.15,-0.20000000000000284
no03,533967_00285_11494_0,1615,16:15,9.15,9.5,0.34999999999999964
no03,533967_00285_11494_0,1630,16:30,15.35,14.9,-0.4499999999999993
no03,533967_00285_11494_0,1645,16:45,7.25,7.7,0.4500000000000002
no03,533967_00285_11494_0,1700,17:00,15.85,15.75,-0.09999999999999964
no03,533967_00285_11494_0,1715,17:15,26.0,25.75,-0.25
no03,533967_00285_11494_0,1730,17:30,48.05,48.1,0.05000000000000426
no03,533967_00285_11494_0,1745,17:45,25.7,26.0,0.3000000000000007
no03,533967_00285_11494_0,1800,18:00,17.45,17.4,-0.05000000000000071
no03,533967_00285_11494_0,1815,18:15,17.1,16.6,-0.5
no03,533967_00285_11494_0,1830,18:30,28.35,28.95,0.5999999999999979
no03,533967_00285_11494_0,1845,18:45,37.7,37.6,-0.10000000000000142
no03,533967_00285_11494_1,630,06:30,40.2,40.2,0.0
no03,533967_00285_11494_1,645,06:45,32.95,32.95,0.0
no03,533967_00285_11494_1,700,07:00,39.7,39.7,0.0
no03,533967_00285_11494_1,715,07:15,29.1,29.1,0.0
no03,533967_00285_11494_1,730,07:30,33.05,33.05,0.0
no03,533967_00285_11494_1,745,07:45,27.15,27.15,0.0
no03,533967_00285_11494_1,800,08:00,39.85,39.85,0.0
no03,533967_00285_11494_1,815,08:15,53.9,53.9,0.0
no03,533967_00285_11494_1,830,08:30,48.9,48.9,0.0
no03,533967_00285_11494_1,845,08:45,30.2,30.2,0.0
no03,533967_00285_11494_1,900,09:00,32.3,32.3,0.0
no03,533967_00285_11494_1,915,09:15,22.15,22.15,0.0
no03,533967_00285_11494_1,930,09:30,34.85,34.85,0.0
no03,533967_00285_11494_1,945,09:45,28.25,28.25,0.0
no03,533967_00285_11494_1,1000,10:00,38.45,38.45,0.0
no03,533967_00285_11494_1,1015,10:15,26.45,26.45,0.0
no03,533967_00285_11494_1,1030,10:30,33.7,33.7,0.0
no03,533967_00285_11494_1,1045,10:45,18.3,18.3,0.0
no03,533967_00285_11494_1,1100,11:00,20.85,20.85,0.0
no03,533967_00285_11494_1,1115,11:15,22.95,22.95,0.0
no03,533967_00285_11494_1,1130,11:30,32.6,32.6,0.0
no03,533967_00285_11494_1,1145,11:45,19.8,19.8,0.0
no03,533967_00285_11494_1,1200,12:00,19.9,19.9,0.0
no03,533967_00285_11494_1,1215,12:15,18.95,18.95,0.0
no03,533967_00285_11494_1,1230,12:30,18.1,18.1,0.0
no03,533967_00285_11494_1,1245,12:45,14.0,14.0,0.0
no03,533967_00285_11494_1,1300,13:00,18.85,18.85,0.0
no03,533967_00285_11494_1,1315,13:15,11.4,11.4,0.0
no03,533967_00285_11494_1,1330,13:30,13.9,13.9,0.0
no03,533967_00285_11494_1,1345,13:45,13.75,13.75,0.0
no03,533967_00285_11494_1,1400,14:00,18.1,18.1,0.0
no03,533967_00285_11494_1,1415,14:15,19.85,19.85,0.0
no03,533967_00285_11494_1,1430,14:30,27.95,27.95,0.0
no03,533967_00285_11494_1,1445,14:45,13.35,13.35,0.0
no03,533967_00285_11494_1,1500,15:00,19.8,19.8,0.0
no03,533967_00285_11494_1,1515,15:15,13.0,13.0,0.0
no03,533967_00285_11494_1,1530,15:30,14.1,14.1,0.0
no03,533967_00285_11494_1,1545,15:45,15.95,15.95,0.0
no03,533967_00285_11494_1,1600,16:00,31.7,31.7,0.0
no03,533967_00285_11494_1,1615,16:15,19.35,19.35,0.0
no03,533967_00285_11494_1,1630,16:30,34.85,34.85,0.0
no03,533967_00285_11494_1,1645,16:45,23.1,23.1,0.0
no03,533967_00285_11494_1,1700,17:00,36.45,36.45,0.0
no03,533967_00285_11494_1,1715,17:15,27.65,27.65,0.0
no03,533967_00285_11494_1,1730,17:30,20.05,20.05,0.0
no03,533967_00285_11494_1,1745,17:45,20.9,20.9,0.0
no03,533967_00285_11494_1,1800,18:00,27.35,27.35,0.0
no03,533967_00285_11494_1,1815,18:15,14.75,14.75,0.0
no03,533967_00285_11494_1,1830,18:30,17.7,17.7,0.0
no03,533967_00285_11494_1,1845,18:45,20.1,20.1,0.0
no03,533967_00285_11497_0,630,06:30,39.8,39.8,0.0
no03,533967_00285_11497_0,645,06:45,32.95,32.95,0.0
no03,533967_00285_11497_0,700,07:00,39.65,39.65,0.0
no03,533967_00285_11497_0,715,07:15,29.4,29.4,0.0
no03,533967_00285_11497_0,730,07:30,32.85,32.85,0.0
no03,533967_00285_11497_0,745,07:45,27.25,27.25,0.0
no03,533967_00285_11497_0,800,08:00,39.65,39.65,0.0
no03,533967_00285_11497_0,815,08:15,53.8,53.8,0.0
no03,533967_00285_11497_0,830,08:30,48.75,48.75,0.0
no03,533967_00285_11497_0,845,08:45,30.55,30.55,0.0
no03,533967_00285_11497_0,900,09:00,32.5,32.5,0.0
no03,533967_00285_11497_0,915,09:15,21.9,21.9,0.0
no03,533967_00285_11497_0,930,09:30,34.65,34.65,0.0
no03,533967_00285_11497_0,945,09:45,28.55,28.55,0.0
no03,533967_00285_11497_0,1000,10:00,38.05,38.05,0.0
no03,533967_00285_11497_0,1015,10:15,26.7,26.7,0.0
no03,533967_00285_11497_0,1030,10:30,33.75,33.75,0.0
no03,533967_00285_11497_0,1045,10:45,18.45,18.45,0.0
no03,533967_00285_11497_0,1100,11:00,20.75,20.75,0.0
no03,533967_00285_11497_0,1115,11:15,22.9,22.9,0.0
no03,533967_00285_11497_0,1130,11:30,32.55,32.55,0.0
no03,533967_00285_11497_0,1145,11:45,20.0,20.0,0.0
no03,533967_00285_11497_0,1200,12:00,19.9,19.9,0.0
no03,533967_00285_11497_0,1215,12:15,19.0,19.0,0.0
no03,533967_00285_11497_0,1230,12:30,18.2,18.2,0.0
no03,533967_00285_11497_0,1245,12:45,14.0,14.0,0.0
no03,533967_00285_11497_0,1300,13:00,18.85,18.85,0.0
no03,533967_00285_11497_0,1315,13:15,11.25,11.25,0.0
no03,533967_00285_11497_0,1330,13:30,14.1,14.1,0.0
no03,533967_00285_11497_0,1345,13:45,13.7,13.7,0.0
no03,533967_00285_11497_0,1400,14:00,17.85,17.85,0.0
no03,533967_00285_11497_0,1415,14:15,20.0,20.0,0.0
no03,533967_00285_11497_0,1430,14:30,27.8,27.8,0.0
no03,533967_00285_11497_0,1445,14:45,13.5,13.5,0.0
no03,533967_00285_11497_0,1500,15:00,19.85,19.85,0.0
no03,533967_00285_11497_0,1515,15:15,12.9,12.9,0.0
no03,533967_00285_11497_0,1530,15:30,14.3,14.3,0.0
no03,533967_00285_11497_0,1545,15:45,15.8,15.8,0.0
no03,533967_00285_11497_0,1600,16:00,31.55,31.55,0.0
no03,533967_00285_11497_0,1615,16:15,19.35,19.35,0.0
no03,533967_00285_11497_0,1630,16:30,34.75,34.75,0.0
no03,533967_00285_11497_0,1645,16:45,23.25,23.25,0.0
no03,533967_00285_11497_0,1700,17:00,36.45,36.45,0.0
no03,533967_00285_11497_0,1715,17:15,27.6,27.6,0.0
no03,533967_00285_11497_0,1730,17:30,20.15,20.15,0.0
no03,533967_00285_11497_0,1745,17:45,20.95,20.95,0.0
no03,533967_00285_11497_0,1800,18:00,27.4,27.4,0.0
no03,533967_00285_11497_0,1815,18:15,14.75,14.75,0.0
no03,533967_00285_11497_0,1830,18:30,17.6,17.6,0.0
no03,533967_00285_11497_0,1845,18:45,20.1,20.1,0.0
no03,533967_00285_11497_1,630,06:30,17.85,17.85,0.0
no03,533967_00285_11497_1,645,06:45,15.25,15.25,0.0
no03,533967_00285_11497_1,700,07:00,36.7,36.65,-0.05000000000000426
no03,533967_00285_11497_1,715,07:15,27.6,27.55,-0.05000000000000071
no03,533967_00285_11497_1,730,07:30,40.05,40.2,0.15000000000000568
no03,533967_00285_11497_1,745,07:45,57.2,56.9,-0.30000000000000426
no03,533967_00285_11497_1,800,08:00,46.7,46.7,0.0
no03,533967_00285_11497_1,815,08:15,44.8,45.0,0.20000000000000284
no03,533967_00285_11497_1,830,08:30,9.85,9.9,0.05000000000000071
no03,533967_00285_11497_1,845,08:45,0.0,0.0,0.0
no03,533967_00285_11497_1,900,09:00,4.05,4.05,0.0
no03,533967_00285_11497_1,915,09:15,8.1,8.1,0.0
no03,533967_00285_11497_1,930,09:30,40.75,40.65,-0.10000000000000142
no03,533967_00285_11497_1,945,09:45,14.2,14.25,0.05000000000000071
no03,533967_00285_11497_1,1000,10:00,31.3,31.35,0.05000000000000071
no03,533967_00285_11497_1,1015,10:15,9.75,9.75,0.0
no03,533967_00285_11497_1,1030,10:30,1.85,1.85,0.0
no03,533967_00285_11497_1,1045,10:45,8.55,8.55,0.0
no03,533967_00285_11497_1,1100,11:00,3.5,3.45,-0.04999999999999982
no03,533967_00285_11497_1,1115,11:15,59.45,59.85,0.3999999999999986
no03,533967_00285_11497_1,1130,11:30,13.5,13.15,-0.34999999999999964
no03,533967_00285_11497_1,1145,11:45,6.15,6.15,0.0
no03,533967_00285_11497_1,1200,12:00,9.3,9.3,0.0
no03,533967_00285_11497_1,1215,12:15,2.35,2.3,-0.050000000000000266
no03,533967_00285_11497_1,1230,12:30,24.2,24.0,-0.1999999999999993
no03,533967_00285_11497_1,1245,12:45,13.85,14.1,0.25
no03,533967_00285_11497_1,1300,13:00,11.1,11.15,0.05000000000000071
no03,533967_00285_11497_1,1315,13:15,4.05,4.0,-0.04999999999999982
no03,533967_00285_11497_1,1330,13:30,51.1,51.2,0.10000000000000142
no03,533967_00285_11497_1,1345,13:45,24.9,24.8,-0.09999999999999787
no03,533967_00285_11497_1,1400,14:00,19.3,19.3,0.0
no03,533967_00285_11497_1,1415,14:15,1.7,1.7,0.0
no03,533967_00285_11497_1,1430,14:30,0.0,0.0,0.0
no03,533967_00285_11497_1,1445,14:45,7.7,7.7,0.0
no03,533967_00285_11497_1,1500,15:00,16.3,16.1,-0.1999999999999993
no03,533967_00285_11497_1,1515,15:15,8.3,8.5,0.1999999999999993
no03,533967_00285_11497_1,1530,15:30,4.3,4.25,-0.04999999999999982
no03,533967_00285_11497_1,1545,15:45,15.9,15.8,-0.09999999999999964
no03,533967_00285_11497_1,1600,16:00,22.55,22.2,-0.3500000000000014
no03,533967_00285_11497_1,1615,16:15,8.95,9.45,0.5
no03,533967_00285_11497_1,1630,16:30,15.5,15.1,-0.40000000000000036
no03,533967_00285_11497_1,1645,16:45,7.1,7.5,0.40000000000000036
no03,533967_00285_11497_1,1700,17:00,15.9,15.8,-0.09999999999999964
no03,533967_00285_11497_1,1715,17:15,25.95,25.7,-0.25
no03,533967_00285_11497_1,1730,17:30,48.1,48.15,0.04999999999999716
no03,533967_00285_11497_1,1745,17:45,25.65,25.95,0.3000000000000007
no03,533967_00285_11497_1,1800,18:00,17.45,17.4,-0.05000000000000071
no03,533967_00285_11497_1,1815,18:15,17.1,16.6,-0.5
no03,533967_00285_11497_1,1830,18:30,28.5,29.1,0.6000000000000014
no03,533967_00285_11497_1,1845,18:45,37.55,37.45,-0.09999999999999432
