scenario,link_id,slot_code,HHMM,flow_base,flow_scen,flow_diff
no02,533967_00280_11490_1,1600,16:00,140.75,141.9,1.1500000000000057
no02,533967_00280_11490_1,1615,16:15,130.6,129.95,-0.6500000000000057
no02,533967_00280_11490_1,1630,16:30,136.45,135.95,-0.5
no02,533967_00280_11490_1,1645,16:45,143.05,145.0,1.9499999999999886
no02,533967_00280_11490_1,1700,17:00,144.2,143.75,-0.44999999999998863
no02,533967_00280_11490_1,1715,17:15,139.1,139.8,0.700000000000017
no02,533967_00280_11490_1,1730,17:30,113.4,112.5,-0.9000000000000057
no02,533967_00280_11490_1,1745,17:45,91.7,89.8,-1.9000000000000057
no02,533967_00280_11490_1,1800,18:00,122.8,123.6,0.7999999999999972
no02,533967_00280_11490_1,1815,18:15,129.25,129.35,0.09999999999999432
no02,533967_00280_11490_1,1830,18:30,109.0,109.4,0.4000000000000057
no02,533967_00280_11490_1,1845,18:45,96.0,96.95,0.9500000000000028
no02,533967_00280_13214_0,630,06:30,69.5,69.5,0.0
no02,533967_00280_13214_0,645,06:45,67.8,67.8,0.0
no02,533967_00280_13214_0,700,07:00,76.8,76.8,0.0
no02,533967_00280_13214_0,715,07:15,116.2,116.55,0.3499999999999943
no02,533967_00280_13214_0,730,07:30,117.3,116.3,-1.0
no02,533967_00280_13214_0,745,07:45,145.6,144.3,-1.299999999999983
no02,533967_00280_13214_0,800,08:00,131.5,133.25,1.75
no02,533967_00280_13214_0,815,08:15,127.8,126.6,-1.2000000000000028
no02,533967_00280_13214_0,830,08:30,133.95,134.65,0.700000000000017
no02,533967_00280_13214_0,845,08:45,120.0,121.0,1.0
no02,533967_00280_13214_0,900,09:00,128.1,128.8,0.700000000000017
no02,533967_00280_13214_0,915,09:15,117.85,116.15,-1.6999999999999886
no02,533967_00280_13214_0,930,09:30,122.85,124.5,1.6500000000000057
no02,533967_00280_13214_0,945,09:45,115.55,115.1,-0.45000000000000284
no02,533967_00280_13214_0,1000,10:00,114.1,113.25,-0.8499999999999943
no02,533967_00280_13214_0,1015,10:15,107.2,107.85,0.6499999999999915
no02,533967_00280_13214_0,1030,10:30,107.25,107.0,-0.25
no02,533967_00280_13214_0,1045,10:45,113.15,113.05,-0.10000000000000853
no02,533967_00280_13214_0,1100,11:00,111.2,111.9,0.7000000000000028
no02,533967_00280_13214_0,1115,11:15,105.75,105.3,-0.45000000000000284
no02,533967_00280_13214_0,1130,11:30,119.7,119.25,-0.45000000000000284
no02,533967_00280_13214_0,1145,11:45,110.35,110.55,0.20000000000000284
no02,533967_00280_13214_0,1200,12:00,129.9,128.55,-1.3499999999999943
no02,533967_00280_13214_0,1215,12:15,144.2,145.75,1.5500000000000114
no02,533967_00280_13214_0,1230,12:30,112.25,110.55,-1.7000000000000028
no02,533967_00280_13214_0,1245,12:45,108.6,110.8,2.200000000000003
no02,533967_00280_13214_0,1300,13:00,119.65,120.25,0.5999999999999943
no02,533967_00280_13214_0,1315,13:15,107.0,107.85,0.8499999999999943
no02,533967_00280_13214_0,1330,13:30,107.4,105.6,-1.8000000000000114
no02,533967_00280_13214_0,1345,13:45,74.2,71.85,-2.3500000000000085
no02,533967_00280_13214_0,1400,14:00,93.35,94.75,1.4000000000000057
no02,533967_00280_13214_0,1415,14:15,120.9,122.3,1.3999999999999915
no02,533967_00280_13214_0,1430,14:30,116.65,116.6,-0.05000000000001137
no02,533967_00280_13214_0,1445,14:45,105.5,104.7,-0.7999999999999972
no02,533967_00280_13214_0,1500,15:00,99.8,96.7,-3.0999999999999943
no02,533967_00280_13214_0,1515,15:15,104.0,106.85,2.8499999999999943
no02,533967_00280_13214_0,1530,15:30,99.6,100.6,1.0
no02,533967_00280_13214_0,1545,15:45,113.8,112.55,-1.25
no02,533967_00280_13214_0,1600,16:00,137.15,138.45,1.299999999999983
no02,533967_00280_13214_0,1615,16:15,133.2,132.9,-0.29999999999998295
no02,533967_00280_13214_0,1630,16:30,133.55,132.75,-0.8000000000000114
no02,533967_00280_13214_0,1645,16:45,146.1,147.95,1.8499999999999943
no02,533967_00280_13214_0,1700,17:00,141.95,141.2,-0.75
no02,533967_00280_13214_0,1715,17:15,141.3,142.05,0.75
no02,533967_00280_13214_0,1730,17:30,112.2,111.55,-0.6500000000000057
no02,533967_00280_13214_0,1745,17:45,93.3,91.15,-2.1499999999999915
no02,533967_00280_13214_0,1800,18:00,120.1,121.6,1.5
no02,533967_00280_13214_0,1815,18:15,130.4,130.2,-0.20000000000001705
no02,533967_00280_13214_0,1830,18:30,109.35,109.4,0.05000000000001137
no02,533967_00280_13214_0,1845,18:45,97.7,98.75,1.0499999999999972
no02,533967_00280_13214_1,630,06:30,140.95,140.95,0.0
no02,533967_00280_13214_1,645,06:45,116.85,116.85,0.0
no02,533967_00280_13214_1,700,07:00,125.45,125.45,0.0
no02,533967_00280_13214_1,715,07:15,135.4,135.5,0.09999999999999432
no02,533967_00280_13214_1,730,07:30,120.8,120.55,-0.25
no02,533967_00280_13214_1,745,07:45,154.4,154.55,0.15000000000000568
no02,533967_00280_13214_1,800,08:00,120.8,120.85,0.04999999999999716
no02,533967_00280_13214_1,815,08:15,142.35,142.2,-0.15000000000000568
no02,533967_00280_13214_1,830,08:30,133.0,133.0,0.0
no02,533967_00280_13214_1,845,08:45,159.9,160.0,0.09999999999999432
no02,533967_00280_13214_1,900,09:00,100.6,100.65,0.05000000000001137
no02,533967_00280_13214_1,915,09:15,131.95,132.45,0.5
no02,533967_00280_13214_1,930,09:30,154.4,153.95,-0.45000000000001705
no02,533967_00280_13214_1,945,09:45,110.85,110.45,-0.3999999999999915
no02,533967_00280_13214_1,1000,10:00,93.35,93.75,0.4000000000000057
no02,533967_00280_13214_1,1015,10:15,91.55,91.45,-0.09999999999999432
no02,533967_00280_13214_1,1030,10:30,90.75,90.6,-0.15000000000000568
no02,533967_00280_13214_1,1045,10:45,97.35,97.35,0.0
no02,533967_00280_13214_1,1100,11:00,106.05,106.45,0.4000000000000057
no02,533967_00280_13214_1,1115,11:15,105.65,105.4,-0.25
no02,533967_00280_13214_1,1130,11:30,111.0,111.05,0.04999999999999716
no02,533967_00280_13214_1,1145,11:45,101.3,100.95,-0.3499999999999943
no02,533967_00280_13214_1,1200,12:00,90.9,91.2,0.29999999999999716
no02,533967_00280_13214_1,1215,12:15,99.15,99.15,0.0
no02,533967_00280_13214_1,1230,12:30,110.7,110.7,0.0
no02,533967_00280_13214_1,1245,12:45,107.95,107.95,0.0
no02,533967_00280_13214_1,1300,13:00,117.7,117.7,0.0
no02,533967_00280_13214_1,1315,13:15,107.65,107.5,-0.15000000000000568
no02,533967_00280_13214_1,1330,13:30,119.85,120.0,0.15000000000000568
no02,533967_00280_13214_1,1345,13:45,108.0,107.9,-0.09999999999999432
no02,533967_00280_13214_1,1400,14:00,128.9,128.5,-0.4000000000000057
no02,533967_00280_13214_1,1415,14:15,150.65,151.05,0.4000000000000057
no02,533967_00280_13214_1,1430,14:30,96.3,96.55,0.25
no02,533967_00280_13214_1,1445,14:45,115.2,114.9,-0.29999999999999716
no02,533967_00280_13214_1,1500,15:00,83.85,84.4,0.5500000000000114
no02,533967_00280_13214_1,1515,15:15,115.8,115.1,-0.7000000000000028
no02,533967_00280_13214_1,1530,15:30,111.75,112.35,0.5999999999999943
no02,533967_00280_13214_1,1545,15:45,98.75,98.1,-0.6500000000000057
no02,533967_00280_13214_1,1600,16:00,101.1,101.95,0.8500000000000085
no02,533967_00280_13214_1,1615,16:15,106.65,105.5,-1.1500000000000057
no02,533967_00280_13214_1,1630,16:30,70.7,71.35,0.6499999999999915
no02,533967_00280_13214_1,1645,16:45,112.15,112.15,0.0
no02,533967_00280_13214_1,1700,17:00,87.7,87.3,-0.4000000000000057
no02,533967_00280_13214_1,1715,17:15,118.2,118.6,0.3999999999999915
no02,533967_00280_13214_1,1730,17:30,103.7,104.3,0.5999999999999943
no02,533967_00280_13214_1,1745,17:45,112.5,111.8,-0.7000000000000028
no02,533967_00280_13214_1,1800,18:00,72.65,73.05,0.3999999999999915
no02,533967_00280_13214_1,1815,18:15,93.75,93.5,-0.25
no02,533967_00280_13214_1,1830,18:30,64.35,64.05,-0.29999999999999716
no02,533967_00280_13214_1,1845,18:45,84.35,85.1,0.75
no02,533967_00285_11494_0,630,06:30,17.8,17.8,0.0
no02,533967_00285_11494_0,645,06:45,15.2,15.2,0.0
no02,533967_00285_11494_0,700,07:00,36.7,36.7,0.0
no02,533967_00285_11494_0,715,07:15,27.35,27.45,0.09999999999999787
no02,533967_00285_11494_0,730,07:30,40.15,40.1,-0.04999999999999716
no02,533967_00285_11494_0,745,07:45,57.05,56.85,-0.19999999999999574
no02,533967_00285_11494_0,800,08:00,46.95,47.2,0.25
no02,533967_00285_11494_0,815,08:15,44.8,44.55,-0.25
no02,533967_00285_11494_0,830,08:30,10.0,10.15,0.15000000000000036
no02,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no02,533967_00285_11494_0,900,09:00,4.05,4.05,0.0
no02,533967_00285_11494_0,915,09:15,8.1,8.5,0.40000000000000036
no02,533967_00285_11494_0,930,09:30,40.55,40.55,0.0
no02,533967_00285_11494_0,945,09:45,14.4,14.0,-0.40000000000000036
no02,533967_00285_11494_0,1000,10:00,31.05,31.05,0.0
no02,533967_00285_11494_0,1015,10:15,10.0,10.0,0.0
no02,533967_00285_11494_0,1030,10:30,1.85,1.85,0.0
no02,533967_00285_11494_0,1045,10:45,8.55,8.7,0.14999999999999858
no02,533967_00285_11494_0,1100,11:00,3.5,3.6,0.10000000000000009
no02,533967_00285_11494_0,1115,11:15,58.75,59.25,0.5
no02,533967_00285_11494_0,1130,11:30,14.2,13.45,-0.75
no02,533967_00285_11494_0,1145,11:45,6.15,6.1,-0.05000000000000071
no02,533967_00285_11494_0,1200,12:00,9.25,9.6,0.34999999999999964
no02,533967_00285_11494_0,1215,12:15,2.4,2.0,-0.3999999999999999
no02,533967_00285_11494_0,1230,12:30,24.2,24.4,0.1999999999999993
no02,533967_00285_11494_0,1245,12:45,13.85,13.85,0.0
no02,533967_00285_11494_0,1300,13:00,11.1,11.55,0.45000000000000107
no02,533967_00285_11494_0,1315,13:15,4.05,3.5,-0.5499999999999998
no02,533967_00285_11494_0,1330,13:30,51.1,52.5,1.3999999999999986
no02,533967_00285_11494_0,1345,13:45,24.9,23.5,-1.3999999999999986
no02,533967_00285_11494_0,1400,14:00,19.15,18.9,-0.25
no02,533967_00285_11494_0,1415,14:15,1.85,2.1,0.25
no02,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no02,533967_00285_11494_0,1445,14:45,7.7,7.8,0.09999999999999964
no02,533967_00285_11494_0,1500,15:00,16.3,17.05,0.75
no02,533967_00285_11494_0,1515,15:15,8.3,8.0,-0.3000000000000007
no02,533967_00285_11494_0,1530,15:30,4.3,3.4,-0.8999999999999999
no02,533967_00285_11494_0,1545,15:45,15.9,16.6,0.7000000000000011
no02,533967_00285_11494_0,1600,16:00,22.35,21.4,-0.9500000000000028
no02,533967_00285_11494_0,1615,16:15,9.15,9.75,0.5999999999999996
no02,533967_00285_11494_0,1630,16:30,15.35,15.15,-0.1999999999999993
no02,533967_00285_11494_0,1645,16:45,7.25,7.1,-0.15000000000000036
no02,533967_00285_11494_0,1700,17:00,15.85,15.8,-0.049999999999998934
no02,533967_00285_11494_0,1715,17:15,26.0,26.2,0.1999999999999993
no02,533967_00285_11494_0,1730,17:30,48.05,48.5,0.45000000000000284
no02,533967_00285_11494_0,1745,17:45,25.7,25.65,-0.05000000000000071
no02,533967_00285_11494_0,1800,18:00,17.45,16.7,-0.75
no02,533967_00285_11494_0,1815,18:15,17.1,17.55,0.4499999999999993
no02,533967_00285_11494_0,1830,18:30,28.35,27.8,-0.5500000000000007
no02,533967_00285_11494_0,1845,18:45,37.7,37.75,0.04999999999999716
no02,533967_00285_11494_1,630,06:30,40.2,40.2,0.0
no02,533967_00285_11494_1,645,06:45,32.95,32.95,0.0
no02,533967_00285_11494_1,700,07:00,39.7,39.7,0.0
no02,533967_00285_11494_1,715,07:15,29.1,29.1,0.0
no02,533967_00285_11494_1,730,07:30,33.05,33.05,0.0
no02,533967_00285_11494_1,745,07:45,27.15,27.15,0.0
no02,533967_00285_11494_1,800,08:00,39.85,39.8,-0.05000000000000426
no02,533967_00285_11494_1,815,08:15,53.9,54.0,0.10000000000000142
no02,533967_00285_11494_1,830,08:30,48.9,48.8,-0.10000000000000142
no02,533967_00285_11494_1,845,08:45,30.2,30.4,0.1999999999999993
no02,533967_00285_11494_1,900,09:00,32.3,32.3,0.0
no02,533967_00285_11494_1,915,09:15,22.15,21.95,-0.1999999999999993
no02,533967_00285_11494_1,930,09:30,34.85,34.9,0.04999999999999716
no02,533967_00285_11494_1,945,09:45,28.25,28.1,-0.14999999999999858
no02,533967_00285_11494_1,1000,10:00,38.45,38.5,0.04999999999999716
no02,533967_00285_11494_1,1015,10:15,26.45,26.5,0.05000000000000071
no02,533967_00285_11494_1,1030,10:30,33.7,33.7,0.0
no02,533967_00285_11494_1,1045,10:45,18.3,18.4,0.09999999999999787
no02,533967_00285_11494_1,1100,11:00,20.85,20.8,-0.05000000000000071
no02,533967_00285_11494_1,1115,11:15,22.95,22.95,0.0
no02,533967_00285_11494_1,1130,11:30,32.6,32.8,0.19999999999999574
no02,533967_00285_11494_1,1145,11:45,19.8,19.6,-0.1999999999999993
no02,533967_00285_11494_1,1200,12:00,19.9,20.15,0.25
no02,533967_00285_11494_1,1215,12:15,18.95,18.65,-0.3000000000000007
no02,533967_00285_11494_1,1230,12:30,18.1,18.2,0.09999999999999787
no02,533967_00285_11494_1,1245,12:45,14.0,13.9,-0.09999999999999964
no02,533967_00285_11494_1,1300,13:00,18.85,18.9,0.04999999999999716
no02,533967_00285_11494_1,1315,13:15,11.4,11.35,-0.05000000000000071
no02,533967_00285_11494_1,1330,13:30,13.9,13.85,-0.05000000000000071
no02,533967_00285_11494_1,1345,13:45,13.75,13.8,0.05000000000000071
no02,533967_00285_11494_1,1400,14:00,18.1,18.1,0.0
no02,533967_00285_11494_1,1415,14:15,19.85,19.9,0.04999999999999716
no02,533967_00285_11494_1,1430,14:30,27.95,27.9,-0.05000000000000071
no02,533967_00285_11494_1,1445,14:45,13.35,13.4,0.05000000000000071
no02,533967_00285_11494_1,1500,15:00,19.8,19.8,0.0
no02,533967_00285_11494_1,1515,15:15,13.0,12.85,-0.15000000000000036
no02,533967_00285_11494_1,1530,15:30,14.1,14.45,0.34999999999999964
no02,533967_00285_11494_1,1545,15:45,15.95,15.65,-0.29999999999999893
no02,533967_00285_11494_1,1600,16:00,31.7,31.7,0.0
no02,533967_00285_11494_1,1615,16:15,19.35,19.35,0.0
no02,533967_00285_11494_1,1630,16:30,34.85,35.1,0.25
no02,533967_00285_11494_1,1645,16:45,23.1,22.9,-0.20000000000000284
no02,533967_00285_11494_1,1700,17:00,36.45,36.5,0.04999999999999716
no02,533967_00285_11494_1,1715,17:15,27.65,27.6,-0.04999999999999716
no02,533967_00285_11494_1,1730,17:30,20.05,20.05,0.0
no02,533967_00285_11494_1,1745,17:45,20.9,20.9,0.0
no02,533967_00285_11494_1,1800,18:00,27.35,27.4,0.04999999999999716
no02,533967_00285_11494_1,1815,18:15,14.75,14.7,-0.05000000000000071
no02,533967_00285_11494_1,1830,18:30,17.7,17.8,0.10000000000000142
no02,533967_00285_11494_1,1845,18:45,20.1,19.95,-0.15000000000000213
no02,533967_00285_11497_0,630,06:30,39.8,39.8,0.0
no02,533967_00285_11497_0,645,06:45,32.95,32.95,0.0
no02,533967_00285_11497_0,700,07:00,39.65,39.65,0.0
no02,533967_00285_11497_0,715,07:15,29.4,29.4,0.0
no02,533967_00285_11497_0,730,07:30,32.85,32.9,0.04999999999999716
no02,533967_00285_11497_0,745,07:45,27.25,27.2,-0.05000000000000071
no02,533967_00285_11497_0,800,08:00,39.65,39.6,-0.04999999999999716
no02,533967_00285_11497_0,815,08:15,53.8,53.95,0.15000000000000568
no02,533967_00285_11497_0,830,08:30,48.75,48.65,-0.10000000000000142
no02,533967_00285_11497_0,845,08:45,30.55,30.7,0.14999999999999858
no02,533967_00285_11497_0,900,09:00,32.5,32.5,0.0
no02,533967_00285_11497_0,915,09:15,21.9,21.7,-0.1999999999999993
no02,533967_00285_11497_0,930,09:30,34.65,34.7,0.05000000000000426
no02,533967_00285_11497_0,945,09:45,28.55,28.4,-0.15000000000000213
no02,533967_00285_11497_0,1000,10:00,38.05,38.1,0.05000000000000426
no02,533967_00285_11497_0,1015,10:15,26.7,26.65,-0.05000000000000071
no02,533967_00285_11497_0,1030,10:30,33.75,33.85,0.10000000000000142
no02,533967_00285_11497_0,1045,10:45,18.45,18.6,0.15000000000000213
no02,533967_00285_11497_0,1100,11:00,20.75,20.7,-0.05000000000000071
no02,533967_00285_11497_0,1115,11:15,22.9,22.9,0.0
no02,533967_00285_11497_0,1130,11:30,32.55,32.65,0.10000000000000142
no02,533967_00285_11497_0,1145,11:45,20.0,19.8,-0.1999999999999993
no02,533967_00285_11497_0,1200,12:00,19.9,20.25,0.3500000000000014
no02,533967_00285_11497_0,1215,12:15,19.0,18.65,-0.3500000000000014
no02,533967_00285_11497_0,1230,12:30,18.2,18.3,0.10000000000000142
no02,533967_00285_11497_0,1245,12:45,14.0,13.9,-0.09999999999999964
no02,533967_00285_11497_0,1300,13:00,18.85,18.85,0.0
no02,533967_00285_11497_0,1315,13:15,11.25,11.3,0.05000000000000071
no02,533967_00285_11497_0,1330,13:30,14.1,13.95,-0.15000000000000036
no02,533967_00285_11497_0,1345,13:45,13.7,13.8,0.10000000000000142
no02,533967_00285_11497_0,1400,14:00,17.85,17.8,-0.05000000000000071
no02,533967_00285_11497_0,1415,14:15,20.0,20.2,0.1999999999999993
no02,533967_00285_11497_0,1430,14:30,27.8,27.6,-0.1999999999999993
no02,533967_00285_11497_0,1445,14:45,13.5,13.6,0.09999999999999964
no02,533967_00285_11497_0,1500,15:00,19.85,19.85,0.0
no02,533967_00285_11497_0,1515,15:15,12.9,12.85,-0.05000000000000071
no02,533967_00285_11497_0,1530,15:30,14.3,14.55,0.25
no02,533967_00285_11497_0,1545,15:45,15.8,15.5,-0.3000000000000007
no02,533967_00285_11497_0,1600,16:00,31.55,31.55,0.0
no02,533967_00285_11497_0,1615,16:15,19.35,19.5,0.14999999999999858
no02,533967_00285_11497_0,1630,16:30,34.75,34.8,0.04999999999999716
no02,533967_00285_11497_0,1645,16:45,23.25,23.1,-0.14999999999999858
no02,533967_00285_11497_0,1700,17:00,36.45,36.45,0.0
no02,533967_00285_11497_0,1715,17:15,27.6,27.65,0.04999999999999716
no02,533967_00285_11497_0,1730,17:30,20.15,20.0,-0.14999999999999858
no02,533967_00285_11497_0,1745,17:45,20.95,20.95,0.0
no02,533967_00285_11497_0,1800,18:00,27.4,27.55,0.15000000000000213
no02,533967_00285_11497_0,1815,18:15,14.75,14.8,0.05000000000000071
no02,533967_00285_11497_0,1830,18:30,17.6,17.5,-0.10000000000000142
no02,533967_00285_11497_0,1845,18:45,20.1,20.1,0.0
no02,533967_00285_11497_1,630,06:30,17.85,17.85,0.0
no02,533967_00285_11497_1,645,06:45,15.25,15.25,0.0
no02,533967_00285_11497_1,700,07:00,36.7,36.7,0.0
no02,533967_00285_11497_1,715,07:15,27.6,27.55,-0.05000000000000071
no02,533967_00285_11497_1,730,07:30,40.05,40.2,0.15000000000000568
no02,533967_00285_11497_1,745,07:45,57.2,56.9,-0.30000000000000426
no02,533967_00285_11497_1,800,08:00,46.7,46.85,0.14999999999999858
no02,533967_00285_11497_1,815,08:15,44.8,44.85,0.05000000000000426
no02,533967_00285_11497_1,830,08:30,9.85,9.85,0.0
no02,533967_00285_11497_1,845,08:45,0.0,0.0,0.0
no02,533967_00285_11497_1,900,09:00,4.05,4.05,0.0
no02,533967_00285_11497_1,915,09:15,8.1,8.5,0.40000000000000036
no02,533967_00285_11497_1,930,09:30,40.75,40.8,0.04999999999999716
no02,533967_00285_11497_1,945,09:45,14.2,13.75,-0.4499999999999993
no02,533967_00285_11497_1,1000,10:00,31.3,31.1,-0.1999999999999993
no02,533967_00285_11497_1,1015,10:15,9.75,9.95,0.1999999999999993
no02,533967_00285_11497_1,1030,10:30,1.85,1.85,0.0
no02,533967_00285_11497_1,1045,10:45,8.55,8.7,0.14999999999999858
no02,533967_00285_11497_1,1100,11:00,3.5,3.6,0.10000000000000009
no02,533967_00285_11497_1,1115,11:15,59.45,59.5,0.04999999999999716
no02,533967_00285_11497_1,1130,11:30,13.5,13.2,-0.3000000000000007
no02,533967_00285_11497_1,1145,11:45,6.15,6.1,-0.05000000000000071
no02,533967_00285_11497_1,1200,12:00,9.3,9.65,0.34999999999999964
no02,533967_00285_11497_1,1215,12:15,2.35,1.95,-0.40000000000000013
no02,533967_00285_11497_1,1230,12:30,24.2,24.4,0.1999999999999993
no02,533967_00285_11497_1,1245,12:45,13.85,13.9,0.05000000000000071
no02,533967_00285_11497_1,1300,13:00,11.1,11.5,0.40000000000000036
no02,533967_00285_11497_1,1315,13:15,4.05,3.5,-0.5499999999999998
no02,533967_00285_11497_1,1330,13:30,51.1,52.5,1.3999999999999986
no02,533967_00285_11497_1,1345,13:45,24.9,23.5,-1.3999999999999986
