,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,17073.0,11.0,6375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,6375.0,11.0,10519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,3157.0,441.0,315.0,77.0,539.0,0.0,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.0,441.0,819.0,351.0,39.0,273.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,315.0,351.0,1035.0,115.0,805.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,77.0,39.0,115.0,363.0,363.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,539.0,273.0,805.0,363.0,6937.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9555.0,8775.0,8385.0,7995.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.0,21997.0,21025.0,20049.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385.0,21025.0,36425.0,34779.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7995.0,20049.0,34779.0,96320.0
